Product,Review Text,Review Date,source,features,like_count
Rivian R1T,"Just buy 2 tesla cars $100 k leave 1 after driving 300 miles (charging it) with another 300 miles you still have 300 miles for the 2nd Tesla , you still have 30 k for whatever you want 😅",2023-11-14T03:18:54Z,YouTube,"range, battery",0
Rivian R1T,Look like don’t have cup holder on driver side.,2023-11-08T14:23:29Z,YouTube,design,0
Rivian R1T,Dream Truck. Beatifull!,2023-11-05T05:12:17Z,YouTube,none,0
Rivian R1T,Laguna Seca Blue E46 M3 😍,2023-10-25T12:33:30Z,YouTube,none,0
Rivian R1T,Love the truck exactly what I need but come on 80K you can buy a lot of gas for that.,2023-09-12T12:33:04Z,YouTube,none,0
Rivian R1T,get off your carplay bs. You can navigate off your phone without giving up the whole car to apple.,2023-09-12T07:49:58Z,YouTube,none,0
Rivian R1T,"Here’s Why That Rivian R1T Repair Cost $42,000 After Just A Minor Fender-Bender.",2023-09-04T19:51:06Z,YouTube,price,0
Rivian R1T,"overpriced, overrated POS.",2023-09-02T12:51:26Z,YouTube,price,0
Rivian R1T,Think electric cars are interesting things but I see them being phased out in 10-15 years. They just don’t make financial sense and they don’t do anything for environment,2023-08-23T12:23:15Z,YouTube,none,0
Rivian R1T,I like that this came out a year and a half ago and Tesla finally built one Cybertruck.,2023-07-29T23:23:42Z,YouTube,none,0
Rivian R1T,How about when one of those motors breaks down. How much to fix it ?,2023-07-23T22:47:45Z,YouTube,none,0
Rivian R1T,Why are these 80 thousand dollars now?<br>Also these seemed aimed at millenials with money and thats very few.,2023-07-18T01:49:14Z,YouTube,none,0
Rivian R1T,Sorry but at its price much like the cyber truck. This will be nothing but a rich man’s truck. A pavement princess toiling around Rodeo Drive and cruising the Vegas strip.,2023-07-04T16:19:44Z,YouTube,price,0
Rivian R1T,No CarPlay is quite unfortunate. I’ve had a Tesla for 3 months and I very much hate their mapping software and lack of radars. I was looking at Rivian as a potential replacement but no CarPlay is a dealbreaker.,2023-07-02T19:04:10Z,YouTube,none,0
Rivian R1T,I’m die hard ICE. My neighbor just picked one of these up and I was very intrigued.,2023-07-01T19:28:05Z,YouTube,none,0
Rivian R1T,Here to see the Opp Slider 1000 😂,2023-06-26T20:58:28Z,YouTube,none,1
Rivian R1T,"Ev trucks , suvs makes sense  , but ev supercar doesn&#39;t. An sportcar must be ice power , rwd , manual , an a good exhaust.",2023-06-12T17:31:24Z,YouTube,none,0
Rivian R1T,More car makers will ditch CarPlay and applecar as they make their own interfaces where they can charge you for them lol,2023-06-12T15:50:10Z,YouTube,none,0
Rivian R1T,From an engineering perspective its fantastic. From the perspective of a person who drives a normal smallish car an 8k lbs truck with EV speed is probably a death sentence in an accident.,2023-06-04T18:52:59Z,YouTube,performance,0
Rivian R1T,Where person come from,2023-04-26T13:52:09Z,YouTube,none,0
Rivian R1T,That&#39;s one ugly ass truck,2023-04-04T23:43:19Z,YouTube,none,0
Rivian R1T,I like that it loses 10% charge per day when it&#39;s just parked,2023-03-31T22:19:39Z,YouTube,none,1
Rivian R1T,Love the throttle house team🔥❤️‍🔥,2023-03-21T06:12:16Z,YouTube,none,0
Rivian R1T,"I think this truck is awesome, but the reason it exists/beat the Tesla Cybertruck to market is because Rivian is losing crazy money on it.  It cost them $220,000 to make each truck that they sell for $80,000.  They are hoping to scale up and the costs will come down, but it is looking very bad for them.",2023-03-17T16:24:39Z,YouTube,price,3
Rivian R1T,Stupid front end. Really stupid.,2023-03-13T04:11:34Z,YouTube,none,1
Rivian R1T,Great car until you get into an area that doesn&#39;t have charging or freezing weather. Love the concept tho.,2023-03-05T04:48:21Z,YouTube,battery,0
Rivian R1T,I test drove one recently and did a little video on it. I really want one and I never thought I would want anything electric.,2023-02-23T00:50:27Z,YouTube,none,0
Rivian R1T,"This company will be gone in 10 years, u watch..",2023-02-21T02:31:22Z,YouTube,none,1
Rivian R1T,"when is this Rivian comming to Denmark :) or have do i get that info, thanks love your work :)",2023-02-08T05:58:22Z,YouTube,none,0
Rivian R1T,Brake lights are way too small. Typical mistake you often see in American cars.,2023-02-04T20:48:42Z,YouTube,none,0
Rivian R1T,Wish these trucks has a Rear Power-Sliding window,2023-01-30T00:05:06Z,YouTube,none,0
Rivian R1T,"its no surprise 0 to 60 , there is no shifting involved on EVs.",2023-01-29T16:54:27Z,YouTube,none,0
Rivian R1T,"Death traps with that huge battery. <br>A gas fire is bad, but an electrical fire is really bad.",2023-01-25T19:12:03Z,YouTube,battery,0
Rivian R1T,Thing looks about a hundred times more visually appealing than the n64 lookin-ass cybertruck.<br><br>And I see potential to appease the car community who dont like quiet EVs as opposed to their loud engines.,2023-01-22T19:16:44Z,YouTube,design,0
Rivian R1T,I need this vehicle. It is absolutely beautiful.,2023-01-20T07:43:53Z,YouTube,none,0
Rivian R1T,Npc noobs use apple car play... Android auto all the way,2023-01-12T00:49:57Z,YouTube,none,1
Rivian R1T,So this is Canadian channel show... Y don&#39;t they use metric...,2023-01-12T00:29:39Z,YouTube,none,0
Rivian R1T,"EV meets sports car is very simple to do yet no company has done it. A baby Evija from Lotus would be the perfect EV sports car. Build it like the original Tesla Roadster where feel and handling mattered more than pure acceleration. Keep the battery count lower as power desinty has gotten higher. A fast, fun sports car can get away with less than 200 mi of range. A high voltage but lower capacity system can still delivery plenty of performance. ~500hp and ~3800lbs would be the target for a perfect EV sports car.",2023-01-05T23:10:29Z,YouTube,"range, performance, battery, delivery, build_quality",0
Rivian R1T,the interior looks like a halo warthog. I really like it,2023-01-05T22:56:11Z,YouTube,design,0
Rivian R1T,"It&#39;s about 65 times as expensive as the cars and trucks I buy, if you&#39;ve got the money go for it but as of now electric stuff is just way too much money",2022-12-31T23:17:24Z,YouTube,price,0
Rivian R1T,Cannot wait to get my hands on one of these,2022-12-31T06:58:21Z,YouTube,none,0
Rivian R1T,"$67,000 is what it is starting at and you’re only getting 314 miles of range off of a full charge at this poinT WTF am I paying all that money for🤨🤨🤨🤨.   If these companies want to sell more of these electric vehicles then they need to make that damn battery range more attractive especially for a vehicle this size.  314 that’s cow shit make one with 460-500  range an take 5 grand off that price tag an then you got some buyers.  Until then I’m sticking with gas vehicles and I know I’m not the only one.",2022-12-30T18:01:49Z,YouTube,"range, price, battery",0
Rivian R1T,"The panel gaps on these are apparently getting wider and wider... <br><br>Meanwhile, the prices.",2022-12-27T03:22:54Z,YouTube,build_quality,0
Rivian R1T,Do the cameras record 🔴 especially when you leave it in a parking lot ?,2022-12-26T09:20:38Z,YouTube,none,0
Rivian R1T,"What&#39;s with the front lights, except that car looks cool",2022-12-08T15:52:19Z,YouTube,design,0
Rivian R1T,&quot; your honor I wasn&#39;t actually on my phone when I hit the other car at 65mph.....I was changing the temperature cause I was cold&quot;,2022-12-05T06:01:06Z,YouTube,none,2
Rivian R1T,"I&#39;ve always said, if i ever invest in an electric vehicle, which I nvr will, it would be this truck. It&#39;s cool as shit, but....I&#39;m not ready to hear I need to spend 31,000 on a new battery after only 80,000 miles, when a new Tacoma v6 engine would only cost around 15,000....and I&#39;ll get another 200,000 miles off that engine.....and that&#39;s if I need to ever replace the engine in the first place.",2022-12-05T05:54:18Z,YouTube,"range, price, battery",0
Rivian R1T,"What does a big, old bag of b-holes feel like?  Asking for a friend.",2022-12-02T20:45:01Z,YouTube,none,0
Rivian R1T,"Hm, looks like Amazon delivery van !",2022-11-30T04:46:41Z,YouTube,"design, delivery",0
Rivian R1T,"Where is the 2 inch receiver hitch, hello its a truck!",2022-11-27T20:20:51Z,YouTube,none,0
Rivian R1T,RIVIAN&gt;&gt;&gt;&gt;&gt; tesla,2022-10-29T07:36:37Z,YouTube,none,73
Rivian R1T,"On the surface, I am impressed! Really enjoyed your video.<br>I&#39;m just starting to look at trucks that are EV or EV hybrids for where I live in the remote mountains of Colorado. Mud and snow along with rough terrain.<br><br>After watching a video recently with the Ford Lightning EV in regards to a very disappointing towing scenario, (Hoovies Garage) I would be interested to see some videos in regards to the Rivian and towing at max GCWR. I want to see what the Rivian, or any other EV or Hybrid EV truck could manage towing on a 6% grade for at least 10 miles.",2022-10-25T08:53:32Z,YouTube,"design, range, performance",0
Rivian R1T,"I think it is deceiving to call the seats “vegan leather”. The dash, door panels, speaker covers, floor mats, air guides, splash shields, smog equipment, engine components, electrical components are things I made in the auto industry. They are like other manufacturer’s parts, oil based toxic plastics.",2022-10-04T03:48:04Z,YouTube,none,0
Rivian R1T,You have a 6 figure truck with no CarPlay 😂😭🤡,2022-10-03T15:33:38Z,YouTube,none,0
Rivian R1T,"The Rivian R1T and R1S are really great vehicles, they arent trying to be the next Tesla but be a first Rivian which is the thing i like about them. The only concern and its the biggest with all the other EV makers which only Tesla has dealt with is Chargers. They are available but they arent Rivian chargers and the tesla ecosystem is just amazing the reason why people buy Apple when samsung gives tons of more features. The the only problem with all the EV&#39;s I would like to own one the R1S particularly but its the charging thats the problem otherwise the car and truck are perfect",2022-09-28T09:24:48Z,YouTube,battery,0
Rivian R1T,Yooooo wtf battlefield 2042 truck?????,2022-09-26T14:54:33Z,YouTube,none,0
Rivian R1T,A slide-out gun rack would be amazing.,2022-09-25T07:01:29Z,YouTube,none,0
Rivian R1T,I&#39;m sorry James!!  Lol,2022-09-18T02:07:13Z,YouTube,none,0
Rivian R1T,one of the best intros if not the best,2022-09-15T19:30:18Z,YouTube,none,0
Rivian R1T,Hate it,2022-09-13T22:18:12Z,YouTube,none,0
Rivian R1T,Yeah it need a  gun rack,2022-09-07T14:28:01Z,YouTube,none,0
Rivian R1T,So how the fuck are you suppose to charge this thing in the woods.......?????? Am I suppose to bring a fucking generator with me to charge my truck in the wilderness?? As opposed to just brining some extra gas.... idk.... that&#39;s my issue with all these electric vehicles. The charging infrastructure. It&#39;s not there. And it never will be. Prove me wrong....,2022-09-07T04:35:46Z,YouTube,battery,0
Rivian R1T,"This is one of my dream vehicles. I&#39;ll never be able to afford it, so Rivian, if you&#39;re listening....  Hi ☺",2022-09-03T12:48:13Z,YouTube,none,0
Rivian R1T,Yikes even the payment plans are impossible hahah omg good luck,2022-09-02T20:17:26Z,YouTube,none,0
Rivian R1T,Silver and white trucks sell better on east coast bc those two colors match the sky,2022-09-02T20:16:52Z,YouTube,none,0
Rivian R1T,White would be better,2022-09-02T20:16:20Z,YouTube,none,0
Rivian R1T,Omg it its nice though I wish I had money and wasn’t poor omg,2022-09-02T20:15:54Z,YouTube,none,0
Rivian R1T,This is why Ford has America bracketed,2022-09-02T20:15:31Z,YouTube,none,0
Rivian R1T,Not to mention the price is impossible to pay in American economy.,2022-09-02T20:15:09Z,YouTube,price,0
Rivian R1T,You get a truck no one no one knows about because it requires more than YouTube to get people addicted to the usage of the tool.,2022-09-02T20:11:28Z,YouTube,none,0
Rivian R1T,"So far, very happy overall with my Rivian.  A slight learning curve on the tech but cool.  Unhappy with no CarPlay option, charging is a bit slow, backup/front cam quality needs to be improved and the key fob response is a bit slow.  But its fun and fast.",2022-09-02T17:23:56Z,YouTube,"battery, tech, build_quality",0
Rivian R1T,Steps out of his truck with rolled up jeans and boots thay have never seen work in their entire lives. No need to go any further to watch a hipster review something he calls a truck lmao.,2022-08-28T01:43:20Z,YouTube,none,0
Rivian R1T,I assume Throttle House is sponsored by apple car play because you both seem to worship it in a cult fashion. I really enjoy when you two knock on vehicles but sometimes its easy to spot when you intentionally dont knock on a brand and this sadly was one of those episodes. The vehicle has no buttons and anyone who drives at all knows right away that is a bad design and its a bad design you both have pointed out many times but not here.,2022-08-24T15:55:59Z,YouTube,design,0
Rivian R1T,Where would you even find a service center/dealer to work on one of these?,2022-08-19T12:50:38Z,YouTube,none,0
Rivian R1T,They need to engineer a retractable tailgate spoiler that doubles as a stair to the truck&#39;s bed. I&#39;m gonna sue them if they steal my idea,2022-08-19T12:18:38Z,YouTube,none,0
Rivian R1T,Android auto?,2022-08-19T08:27:05Z,YouTube,none,0
Rivian R1T,Nope,2022-08-16T02:42:18Z,YouTube,none,0
Rivian R1T,Sigmund  frued fueled truck..could be a new rivian pyschology appointment.,2022-08-13T06:04:31Z,YouTube,none,0
Rivian R1T,"Love you guys, but cmon that thing is never going to rock crawl. Its gonna lift wheels then tip over lol",2022-08-10T16:49:24Z,YouTube,none,0
Rivian R1T,Such a sick vehicle but it looks too much like a toy. The design is not appealing,2022-08-10T16:47:20Z,YouTube,design,0
Rivian R1T,Its like the perfect one person living space with the kitchen and the tent,2022-07-29T17:03:41Z,YouTube,none,3
Rivian R1T,Great truck for a cheap price!!!,2022-07-29T04:50:27Z,YouTube,price,0
Rivian R1T,"So lame! No range, no horsepower. Probably worse on the environment with all the heavy metals used in the batteries and composites. No thanks! Stop trying to make Fetch happen. Electric vehicles are sub par at best. You&#39;re just helping the government take over and convince people, mistakenly, that gas powered vehicles are major polluters, when in fact, they are far more efficient and cleaner burning than ever.",2022-07-27T02:05:23Z,YouTube,"range, performance",1
Rivian R1T,What the heck is Car Play,2022-07-26T23:04:59Z,YouTube,none,0
Rivian R1T,"Gotta say powered air vent controls to me just seem like something that 90% of people wouldn&#39;t ask for, like your already leaned forward to touch the screen, why not just adjust the air vent? Makes since that it weighs 7,000 Lbs",2022-07-26T13:13:04Z,YouTube,tech,0
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=0BmG0ZlnmHE&amp;t=965"">16:05</a> what about ev meets minivan",2022-07-25T05:44:01Z,YouTube,none,0
Rivian R1T,"The Rivian is starting to grow on me, I wasn&#39;t a fan of the look of the front end at first but it seems to have better off road capability than the lightning and cheaper than the EV hummer. I&#39;ll wait and see where it goes design wise in a few years.",2022-07-21T19:59:33Z,YouTube,design,0
Rivian R1T,Something about ease (or otherwise) of finding a charging station whilst out in the wilderness would have been helpful!,2022-07-21T06:43:24Z,YouTube,battery,0
